,id,online_id,year,quarter,service,value,program,theme,media_type,pubdate,headline,objective1,objective2,objective3
7996,34341,9f75fa3f-b0ce-4921-8fdc-f2064bf6e014,2019,1,Malaysian,77,VEO,VEO Consequences,article,2019-02-15,,Reduce effectiveness of VEO recruiting efforts,,
7997,34342,7669fba3-9912-42f7-a88c-a99490e33289,2019,1,Malaysian,76,PRC,Regional stability,article,2018-11-06,Jepun Beri Pinjaman Kepada Malaysia Selesaikan Hutang,"Deter adversary aggression, provocation, or coercion","Deter regional aggression, provocation, or coercion against the US, Allies, and partners",
7998,34343,9eee4602-157f-442d-86a0-c4333144977f,2019,1,Malaysian,76,VEO,Open Society,slideshow,2019-02-05,,Impede the spread of extremist ideology in the AOR,,
7999,34344,36db374b-1b21-428f-992f-858e9a63bb44,2019,1,Malaysian,75,VEO,Democratic Processes,article,2018-05-10,,Impede the spread of extremist ideology in the AOR,,
8000,34345,03b346a3-85c5-4dc9-943b-840eedf8be06,2019,1,Malaysian,74,VEO,Anti-Crime,article,2019-03-05,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8001,34346,6fe4ab3f-f450-4d10-b18a-02a1a121a08d,2019,1,Malaysian,73,VEO,Judicial Process,article,2017-08-07,,Reduce criminal influence throughout the region,,
8002,34347,f2531bf6-b6fe-4583-9b60-29bda8271d45,2019,1,Malaysian,73,VEO,Anti-Crime,article,2018-12-26,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8003,34348,089e2702-bb46-4d08-912c-38b893a78700,2019,1,Malaysian,72,VEO,Judicial Process,article,2018-12-18,,Reduce criminal influence throughout the region,,
8004,34349,76d8d3ad-bf77-468e-9ae8-2f4e565b1d1f,2019,1,Malaysian,72,VEO,VEO Financing,article,2018-11-19,,Reduce support for radical Islam and terrorism,,
8005,34350,6a5baac5-9176-4f06-a159-ff6b1b39835c,2019,1,Malaysian,70,VEO,VEO Consequences,article,2018-10-25,,Reduce effectiveness of VEO recruiting efforts,,
8006,34351,f160daa4-635f-4a92-a3a3-8cc2e76cf64e,2019,1,Malaysian,70,VEO,Open Society,article,2016-12-08,,Impede the spread of extremist ideology in the AOR,,
8007,34352,0f27c0b0-9b86-4a52-8781-d807a30e5dbb,2019,1,Malaysian,69,VEO,Rule of Law,article,2019-01-15,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8008,34353,14930647-178f-488c-9209-013e9885e78d,2019,1,Malaysian,69,VEO,VEO Consequences,article,2018-12-10,,Reduce effectiveness of VEO recruiting efforts,,
8009,34354,3df8824c-e84b-4e1a-8041-ecb74533d5d0,2019,1,Malaysian,68,VEO,Human Rights,article,2018-07-30,,Impede the spread of extremist ideology in the AOR,,
8010,34355,6a7e5de6-4eec-4681-bd09-87717a9232c6,2019,1,Malaysian,68,VEO,Regional Security,article,2019-03-07,,Increase regional stability,,
8011,34356,b6d6900f-4661-4d12-86b0-88f844ec91ab,2019,1,Malaysian,68,VEO,Border Security,article,2017-08-24,,Increase regional stability,,
8012,34357,32456b2f-79f8-43fe-a25d-246b69602537,2019,1,Malaysian,67,VEO,Human Rights,article,2019-01-02,,Impede the spread of extremist ideology in the AOR,,
8013,34358,94e3cd77-16bb-4bf2-907c-575c54676a46,2019,1,Malaysian,67,VEO,Non-Violent Conflict Resolution,article,2015-08-27,,Impede the spread of extremist ideology in the AOR,Increase regional stability,
8014,34359,97dc9c35-18ab-442c-a653-c5dbccbd1e4c,2019,1,Malaysian,67,VEO,Judicial Process,article,2018-12-13,,Reduce criminal influence throughout the region,,
8015,34360,cf071328-ec38-4934-a892-9ce79895a2ca,2019,1,Malaysian,67,VEO,Anti-Drugs,article,2019-02-26,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
8016,34361,d39fa949-1529-43dc-bb57-dd13c363c6a9,2019,1,Malaysian,67,PRC,Rule of law,article,2019-01-31,,"Deter the proliferation of WMD, WMD-related technology, and WMD-capable delivery systems",,
8017,34362,24072746-fef1-4bfd-aabe-3ea108deefeb,2019,1,Malaysian,66,VEO,Anti-Crime,article,2019-02-12,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8018,34363,4e6d66af-ee07-43aa-adba-4442316db8c6,2019,1,Malaysian,66,VEO,Anti-Crime,article,2018-12-17,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8019,34364,b1b30916-1547-44e2-85a8-20262b2f0696,2019,1,Malaysian,66,VEO,Non-Violent Conflict Resolution,article,2017-09-04,,Impede the spread of extremist ideology in the AOR,Increase regional stability,
8020,34365,b9f04070-37c6-4b97-add8-e7ff63d96f0f,2019,1,Malaysian,66,VEO,Economy,slideshow,2015-09-17,,Reduce support for radical Islam and terrorism,,
8021,34366,dcdbcf43-28c6-4c44-86e6-85d44d372a80,2019,1,Malaysian,66,VEO,Rule of Law,article,2016-01-05,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8022,34367,bfbfe847-41c1-4b81-8a9f-c5de672bb318,2019,1,Malaysian,65,VEO,Judicial Process,article,2018-07-04,,Reduce criminal influence throughout the region,,
8023,34368,f8a01a5f-f912-4c76-a704-ad86c8ea8035,2019,1,Malaysian,65,VEO,Rule of Law,article,2018-12-31,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8024,34369,0fc70182-aefb-4345-baed-4fc851c9c80f,2019,1,Malaysian,63,VEO,SESI,article,2017-08-30,,None,,
8025,34370,964d934e-3683-41f9-8b8b-0eac7dac0a9e,2019,1,Malaysian,63,VEO,Smuggling/Trafficking,article,2019-03-01,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
8026,34371,2be3f629-2153-4624-b573-de987b156692,2019,1,Malaysian,62,VEO,Border Security,article,2019-01-07,,Increase regional stability,,
8027,34372,f46a7e86-4884-4339-a9bd-c867a9f93e01,2019,1,Malaysian,62,VEO,Open Society,article,2018-07-10,,Impede the spread of extremist ideology in the AOR,,
8028,34373,81ed7265-32b9-46e4-bc06-986249822007,2019,1,Malaysian,61,VEO,Democratic Processes,commentary,2018-05-11,,Impede the spread of extremist ideology in the AOR,,
8029,34374,a4739bf3-5ec4-4d34-9947-e1ba49781ff9,2019,1,Malaysian,61,VEO,Judicial Process,article,2018-12-14,,Reduce criminal influence throughout the region,,
8030,34375,1f38fa1a-bb61-4ab4-aba4-ca757bb828cc,2019,1,Malaysian,60,VEO,Economy,article,2018-08-03,,Reduce support for radical Islam and terrorism,,
8031,34376,60fc39ee-a807-472c-8e02-fc83b7158b6f,2019,1,Malaysian,60,VEO,Rule of Law,article,2017-01-26,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8032,34377,fb620a59-d8d8-4b24-b270-45c79334e7de,2019,1,Malaysian,60,VEO,None,about,2015-02-28,,,,
8033,34378,ffa7f6cf-105b-42ea-a5cb-292b5409a164,2019,1,Malaysian,60,VEO,Democratic Processes,article,2018-05-09,,Impede the spread of extremist ideology in the AOR,,
8034,34379,c9c68eec-3a74-4af3-8d29-b9d3835c51c5,2019,1,Malaysian,59,VEO,Non-Violent Conflict Resolution,commentary,2018-10-17,,Impede the spread of extremist ideology in the AOR,Increase regional stability,
8035,34380,448a1661-0f67-47ad-b903-c3a4950c6f59,2019,1,Malaysian,58,VEO,Rule of Law,article,2016-01-21,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8036,34381,8ba41268-aac0-41c6-bd7c-c025dc558af9,2019,1,Malaysian,58,VEO,Judicial Process,article,2015-10-13,,Reduce criminal influence throughout the region,,
8037,34382,fa8f68c4-bc2a-439a-adcc-99eaf5308817,2019,1,Malaysian,58,VEO,Regional Security,article,2017-03-20,,Increase regional stability,,
8038,34383,906fe029-b06e-4911-af7a-67aeaffc7bc6,2019,1,Malaysian,57,VEO,Rule of Law,article,2018-11-01,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8039,34384,a30a0103-29a0-44be-b7c4-ea81d3c1ef73,2019,1,Malaysian,57,VEO,Judicial Process,article,2019-01-16,,Reduce criminal influence throughout the region,,
8040,34385,fb352474-70f0-4c9d-8213-e605b21b5f7b,2019,1,Malaysian,57,VEO,Border Security,article,2017-12-20,,Increase regional stability,,
8041,34386,3dbb47b3-e356-46f3-bbd0-9ad1a57cea60,2019,1,Malaysian,56,VEO,Judicial Process,article,2018-12-19,,Reduce criminal influence throughout the region,,
8042,34387,638fb510-4433-463b-a09d-ccf376974d3d,2019,1,Malaysian,56,VEO,Border Security,article,2018-12-05,,Increase regional stability,,
8043,34388,b5fbafbf-e7fe-444a-907d-df0c0366d529,2019,1,Malaysian,56,VEO,Non-Violent Conflict Resolution,article,2018-10-26,,Impede the spread of extremist ideology in the AOR,Increase regional stability,
8044,34389,83315865-79a1-451d-a13d-15a9ab805036,2019,1,Malaysian,55,VEO,Judicial Process,article,2018-10-16,,Reduce criminal influence throughout the region,,
8045,34390,88647a52-10d5-43b8-af8d-3d519a4bc1b7,2019,1,Malaysian,55,VEO,Moderate Islam,article,2018-01-23,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
8046,34391,f5e29e76-b92f-496b-90f4-d97700d160d1,2019,1,Malaysian,55,VEO,Non-Violent Conflict Resolution,article,2018-02-14,,Impede the spread of extremist ideology in the AOR,Increase regional stability,
8047,34392,4a568b94-23d0-4385-8968-b07aceb8b25d,2019,1,Malaysian,54,VEO,Anti-Crime,article,2019-02-13,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8048,34393,5c2a6851-76ed-47a6-ac6a-d1265dfaf82c,2019,1,Malaysian,54,VEO,Regional Cooperation,article,2018-10-31,,Increase regional stability,,
8049,34394,dca8227c-6d4c-4af5-8cbd-393f3fe03802,2019,1,Malaysian,54,VEO,Economy,article,2017-11-30,,Reduce support for radical Islam and terrorism,,
8050,34395,e91db6b8-ad62-4d7c-b668-96c20a57edca,2019,1,Malaysian,54,VEO,VEO Consequences,article,2019-03-10,,Reduce effectiveness of VEO recruiting efforts,,
8051,34396,329f3a83-2358-42b5-b3dc-158d1dbad160,2019,1,Malaysian,53,VEO,Smuggling/Trafficking,article,2018-11-21,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
8052,34397,7bdc563d-915a-4d06-8a99-7dbc851d64f0,2019,1,Malaysian,53,VEO,Rule of Law,article,2016-08-24,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8053,34398,b12cf2e2-aa77-4813-9893-ccd3164b9384,2019,1,Malaysian,53,VEO,Anti-Crime,article,2018-08-20,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8054,34399,d16b137c-fa1e-4c71-950d-017f167c2584,2019,1,Malaysian,53,VEO,Moderate Islam,article,2016-09-15,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
8055,34400,d19b449a-7486-4c68-8cf4-4a78cc0d14f4,2019,1,Malaysian,52,VEO,Open Society,article,2016-11-08,,Impede the spread of extremist ideology in the AOR,,
8056,34401,64466e8b-669a-45a8-a891-ea42c983b6e8,2019,1,Malaysian,51,VEO,Judicial Process,article,2018-10-19,,Reduce criminal influence throughout the region,,
8057,34402,14b381b7-226c-4e35-9a3e-5eb9e63c28d9,2019,1,Malaysian,50,VEO,Regional Cooperation,article,2019-03-08,,Increase regional stability,,
8058,34403,4cf48f74-fa9a-4464-b9c5-a7736f823cdf,2019,1,Malaysian,50,VEO,Anti-Crime,article,2019-03-12,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8059,34404,e2309082-a910-422a-beaa-cdb9282e3969,2019,1,Malaysian,50,VEO,Judicial Process,article,2019-01-28,,Reduce criminal influence throughout the region,,
8060,34405,2988fef7-15cc-4110-8e70-1b90a1eca1dd,2019,1,Malaysian,49,VEO,VEO Consequences,article,2018-10-06,,Reduce effectiveness of VEO recruiting efforts,,
8061,34406,d610225e-3ea7-49fd-b593-ccf9986a5373,2019,1,Malaysian,49,VEO,Judicial Process,article,2018-12-19,,Reduce criminal influence throughout the region,,
8062,34407,2b86b6b3-a651-4b48-ac00-2362a63c8ec4,2019,1,Malaysian,47,VEO,Employment (Jobs),article,2016-02-05,,Reduce effectiveness of VEO recruiting efforts,,
8063,34408,5cfd33e6-a305-4512-87ef-b43241219d5f,2019,1,Malaysian,47,VEO,Judicial Process,article,2018-12-14,,Reduce criminal influence throughout the region,,
8064,34409,f4519a27-9e4c-49d6-9992-6f91fbd4f4e3,2019,1,Malaysian,47,VEO,VEO Consequences,article,2016-01-28,,Reduce effectiveness of VEO recruiting efforts,,
8065,34410,49b4c473-1d58-44ce-86aa-ce2bb0d88152,2019,1,Malaysian,46,VEO,Judicial Process,article,2018-08-31,,Reduce criminal influence throughout the region,,
8066,34411,60ed3054-d566-450d-b999-a881e3abc0f1,2019,1,Malaysian,46,VEO,Border Security,article,2019-01-11,,Increase regional stability,,
8067,34412,ac2c032e-ff07-4911-9607-2d559fe0c42d,2019,1,Malaysian,46,VEO,Democratic Processes,article,2018-04-06,,Impede the spread of extremist ideology in the AOR,,
8068,34413,de5f126a-84b3-4559-9d50-fd09d417ca4b,2019,1,Malaysian,46,VEO,Regional Cooperation,article,2015-09-15,,Increase regional stability,,
8069,34414,f983a0f1-8e11-4b46-b096-cdf39db31cf4,2019,1,Malaysian,46,VEO,Smuggling/Trafficking,article,2019-02-27,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
8070,34415,0e7e9759-5317-4682-bf81-f24fa6b7911c,2019,1,Malaysian,45,VEO,Rule of Law,article,2016-08-04,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8071,34416,507c07b2-439c-45d5-97f2-66bfddb2a9c2,2019,1,Malaysian,45,VEO,Anti-Crime,article,2019-01-08,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8072,34417,a7852d68-4760-4965-9b58-b16178d49c03,2019,1,Malaysian,45,VEO,Open Society,article,2015-07-15,,Impede the spread of extremist ideology in the AOR,,
8073,34418,80ef5dff-c3d7-430d-9853-b7951089ac09,2019,1,Malaysian,44,VEO,Democratic Processes,article,2018-05-23,,Impede the spread of extremist ideology in the AOR,,
8074,34419,8f0f04fe-6188-4361-8cd3-cc6d767a4405,2019,1,Malaysian,44,VEO,VEO Recruitment,article,2018-07-24,,Reduce effectiveness of VEO recruiting efforts,,
8075,34420,110f9a9f-0978-49da-a570-399668d219bd,2019,1,Malaysian,43,VEO,Anti-Crime,article,2018-11-26,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8076,34421,4e0fc357-f87a-44ce-8403-fbdfb8b436d6,2019,1,Malaysian,43,VEO,Rule of Law,article,2018-02-22,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8077,34422,823041a3-64e3-4ee7-ac9d-22523bded975,2019,1,Malaysian,43,VEO,Regional Cooperation,article,2017-04-14,,Increase regional stability,,
8078,34423,3ca2ecf0-aabd-42a5-a96c-1d571dc30c4d,2019,1,Malaysian,42,VEO,Open Society,slideshow,2018-02-23,,Impede the spread of extremist ideology in the AOR,,
8079,34424,3ed3d323-0e20-4317-990e-c89871989967,2019,1,Malaysian,42,VEO,Moderate Islam,article,2018-10-09,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
8080,34425,b8bd758a-80ec-4703-bb55-cb52b4ee197f,2019,1,Malaysian,42,VEO,Regional Security,article,2015-06-10,,Increase regional stability,,
8081,34426,f365f82a-bb44-42a7-9415-c8a35f6dd8ba,2019,1,Malaysian,42,VEO,Economy,article,2019-01-18,,Reduce support for radical Islam and terrorism,,
8082,34427,3e086a3a-70fd-45c1-81ec-0961a858edd3,2019,1,Malaysian,41,VEO,Judicial Process,article,2018-03-29,,Reduce criminal influence throughout the region,,
8083,34428,f3487e90-86b7-482b-b709-bb484e71e28a,2019,1,Malaysian,41,VEO,Employment (Jobs),article,2017-12-21,,Reduce effectiveness of VEO recruiting efforts,,
8084,34429,6f6ced4a-d096-4079-9a2b-72332658ac0e,2019,1,Malaysian,40,VEO,VEO Consequences,article,2017-05-08,,Reduce effectiveness of VEO recruiting efforts,,
8085,34430,86db22d3-4bed-42a0-8f59-04de228baace,2019,1,Malaysian,40,,,,,,,,
8086,34431,8c98b181-275c-4973-849a-21422c38091b,2019,1,Malaysian,40,VEO,Border Security,article,2018-07-06,,Increase regional stability,,
8087,34432,90564df1-9a63-47f9-b8b3-b4999d34e0d0,2019,1,Malaysian,40,VEO,Human Rights,article,2018-01-18,,Impede the spread of extremist ideology in the AOR,,
8088,34433,f694c9d5-eb24-49a9-8aa3-15d64564aa2f,2019,1,Malaysian,40,VEO,Democratic Processes,article,2016-10-05,,Impede the spread of extremist ideology in the AOR,,
8089,34434,d6afb565-399a-4eda-96b9-10e9d8bcc0c3,2019,1,Malaysian,39,VEO,Democratic Processes,article,2019-03-11,,Impede the spread of extremist ideology in the AOR,,
8090,34435,d6b192f8-86e3-4c7e-a649-5501e2bca0b7,2019,1,Malaysian,39,VEO,Regional Cooperation,article,2015-10-28,,Increase regional stability,,
8091,34436,219345f7-739d-4687-ae25-f47bd4585956,2019,1,Malaysian,38,VEO,Judicial Process,article,2019-01-24,,Reduce criminal influence throughout the region,,
8092,34437,3b86ff8c-5c77-42af-acde-77346d310da0,2019,1,Malaysian,38,VEO,Judicial Process,article,2017-02-27,,Reduce criminal influence throughout the region,,
8093,34438,25b27390-5df8-4f71-aaa8-5ba47fa673a9,2019,1,Malaysian,37,VEO,Non-Violent Conflict Resolution,commentary,2018-12-06,,Impede the spread of extremist ideology in the AOR,Increase regional stability,
8094,34439,30ae97d5-cd3d-4032-b103-00d7d9d0834d,2019,1,Malaysian,37,VEO,Smuggling/Trafficking,article,2017-05-15,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
8095,34440,553c3792-1a7a-4843-aade-47306e6ecfec,2019,1,Malaysian,37,VEO,Human Rights,article,2016-06-17,,Impede the spread of extremist ideology in the AOR,,
8096,34441,92075cd6-470e-4986-bb17-9ac6e8d62961,2019,1,Malaysian,37,VEO,Democratic Processes,article,2018-05-10,,Impede the spread of extremist ideology in the AOR,,
8097,34442,0042480d-b81e-4929-90f1-19545ec3d12c,2019,1,Malaysian,36,VEO,Judicial Process,article,2018-01-29,,Reduce criminal influence throughout the region,,
8098,34443,02b6e83e-ed21-4c4f-8a0e-76d4ce863cba,2019,1,Malaysian,36,VEO,Anti-Crime,article,2018-12-05,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8099,34444,14a57bc5-c08e-4818-a6b6-ab61bc46c757,2019,1,Malaysian,36,VEO,Open Society,article,2016-06-24,,Impede the spread of extremist ideology in the AOR,,
8100,34445,86a39b7b-0d3d-4c02-92e1-5ccb012160f7,2019,1,Malaysian,36,VEO,Open Society,article,2018-11-22,,Impede the spread of extremist ideology in the AOR,,
8101,34446,8e9cd328-971e-424b-8a21-d17c92efc1d0,2019,1,Malaysian,36,VEO,Judicial Process,article,2018-11-20,,Reduce criminal influence throughout the region,,
8102,34447,c5f7a609-42b5-40ff-b092-ba380ea26610,2019,1,Malaysian,36,VEO,Open Society,article,2016-06-02,,Impede the spread of extremist ideology in the AOR,,
8103,34448,4c315c5b-9098-42e3-a151-2d0923f1f48e,2019,1,Malaysian,35,VEO,Open Society,article,2018-02-12,,Impede the spread of extremist ideology in the AOR,,
8104,34449,552b24c8-383c-4a6f-90af-0be629528492,2019,1,Malaysian,35,VEO,Open Society,slideshow,2015-11-10,,Impede the spread of extremist ideology in the AOR,,
8105,34450,71a99402-f02b-40f4-9ab5-17aee40bbd4e,2019,1,Malaysian,35,VEO,Anti-Crime,article,2018-02-12,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8106,34451,79914277-f6a4-4b6c-9e5a-09fd190647b7,2019,1,Malaysian,35,VEO,VEO Family Impact,article,2018-06-14,,Reduce effectiveness of VEO recruiting efforts,,
8107,34452,8feba849-477f-4457-a5ca-88658c051544,2019,1,Malaysian,35,VEO,Tolerance,article,2017-08-29,,Impede the spread of extremist ideology in the AOR,,
8108,34453,be8bd0ec-ad67-40b4-b320-6bf5bdbae9c0,2019,1,Malaysian,35,VEO,Human Rights,article,2017-05-23,,Impede the spread of extremist ideology in the AOR,,
8109,34454,d17af19c-d275-460b-a8bc-b6fa3f5d8b6c,2019,1,Malaysian,35,VEO,Anti-Drugs,article,2018-09-19,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
8110,34455,ddbbe991-1428-4c3b-be8e-90cdaad6eda3,2019,1,Malaysian,35,VEO,Rule of Law,article,2017-04-14,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8111,34456,6157f1b8-9956-4caa-b5df-5c3075f98360,2019,1,Malaysian,34,VEO,Rule of Law,article,2017-12-21,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8112,34457,63c107e7-edcf-49e3-9332-569d8e414ea6,2019,1,Malaysian,34,VEO,Open Society,article,2018-11-08,,Impede the spread of extremist ideology in the AOR,,
8113,34458,8157a323-2a07-48bb-8451-0a57eeba586d,2019,1,Malaysian,34,VEO,Border Security,article,2017-03-21,,Increase regional stability,,
8114,34459,d2c90d25-0bfe-4bd1-8ec1-78fca90e390f,2019,1,Malaysian,34,VEO,Open Society,article,2017-01-11,,Impede the spread of extremist ideology in the AOR,,
8115,34460,193aa09d-348a-4b48-af92-91d92f69e1ac,2019,1,Malaysian,33,VEO,Rule of Law,article,2017-05-24,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8116,34461,1d9471d1-d7bb-4d16-b55a-5f5f8d230792,2019,1,Malaysian,33,VEO,Employment (Jobs),article,2018-09-26,,Reduce effectiveness of VEO recruiting efforts,,
8117,34462,fbe69c68-8a33-460b-9810-ba48e3fdb6b1,2019,1,Malaysian,33,VEO,Smuggling/Trafficking,article,2017-06-07,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
8118,34463,299b27ce-eb9c-4d7c-8904-f5b6fd3c84d1,2019,1,Malaysian,32,VEO,Judicial Process,article,2016-06-17,,Reduce criminal influence throughout the region,,
8119,34464,4c47bb99-57b3-4836-a3a9-143ac3705860,2019,1,Malaysian,32,VEO,Judicial Process,article,2019-02-15,,Reduce criminal influence throughout the region,,
8120,34465,55c75979-c243-461e-87e2-52fba5de9b20,2019,1,Malaysian,32,VEO,Judicial Process,article,2016-05-17,,Reduce criminal influence throughout the region,,
8121,34466,5f39b9ef-e904-4955-aaf7-7fa80f575183,2019,1,Malaysian,32,VEO,Open Society,article,2017-05-01,,Impede the spread of extremist ideology in the AOR,,
8122,34467,1061f489-6af2-4dc3-bde8-3c61417a883a,2019,1,Malaysian,31,VEO,Judicial Process,article,2018-10-19,,Reduce criminal influence throughout the region,,
8123,34468,1d4cfaec-3ea5-4b30-82f8-a11daa5cf71c,2019,1,Malaysian,31,PRC,Diplomatic solutions,article,2019-01-29,,"Deter adversary aggression, provocation, or coercion",Increase regional stability,
8124,34469,3d0aa00a-c819-46e8-9b4e-6ae0a974b37a,2019,1,Malaysian,31,VEO,Anti-Crime,article,2018-09-25,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8125,34470,4c2b5f4f-67a7-4e82-ae15-4c87e14d2908,2019,1,Malaysian,31,VEO,Human Rights,article,2018-09-21,,Impede the spread of extremist ideology in the AOR,,
8126,34471,9206cfe5-d49f-4e8b-9315-93db3934e934,2019,1,Malaysian,31,VEO,Judicial Process,article,2018-11-15,,Reduce criminal influence throughout the region,,
8127,34472,bdea5c97-3443-4bb6-8c76-94f0cedc360d,2019,1,Malaysian,31,VEO,Rule of Law,article,2018-09-26,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8128,34473,da04140f-af2f-44b8-b805-f1f40ee613be,2019,1,Malaysian,31,VEO,Border Security,article,2018-10-02,,Increase regional stability,,
8129,34474,e0c51d19-706e-4e89-9048-49bd002660e7,2019,1,Malaysian,31,VEO,Democratic Processes,article,2018-12-20,,Impede the spread of extremist ideology in the AOR,,
8130,34475,f41a34c6-1ed9-4206-bfce-a2b208c9a10f,2019,1,Malaysian,31,VEO,Anti-Drugs,article,2018-08-23,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
8131,34476,380745cc-a94c-45f2-8b48-5cfacaa2dddc,2019,1,Malaysian,30,VEO,Judicial Process,article,2018-11-28,,Reduce criminal influence throughout the region,,
8132,34477,9dfba3fb-06f6-41af-8061-c7d678590e57,2019,1,Malaysian,30,VEO,Employment (Jobs),article,2017-08-23,,Reduce effectiveness of VEO recruiting efforts,,
8133,34478,f2ed777c-8de6-43a6-8c75-545783b02e46,2019,1,Malaysian,30,VEO,Democratic Processes,article,2016-05-06,,Impede the spread of extremist ideology in the AOR,,
8134,34479,035202f5-29bb-43e0-be51-d64c3b8686b2,2019,1,Malaysian,29,VEO,Tolerance,article,2018-08-10,,Impede the spread of extremist ideology in the AOR,,
8135,34480,1d1c8f7c-6d85-41b1-844b-b32863f9ba0b,2019,1,Malaysian,29,VEO,Rule of Law,article,2016-10-10,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
8136,34481,1de65552-b299-490a-8861-fbb3990c92a9,2019,1,Malaysian,29,VEO,Smuggling/Trafficking,article,2017-08-23,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
8137,34482,1f5832b6-ff89-4dc9-b196-636acc76a4b7,2019,1,Malaysian,29,VEO,Smuggling/Trafficking,article,2017-09-26,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
